cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
23540,-0,0,0,0,0,0,0
23541,-0,0,0,0,0,0,0
23542,-0,0,0,0,0,0,0
23543,-0,0,0,0,0,0,0
23544,-0,0,0,0,0,0,0
23545,-0,0,0,0,0,0,0
23546,-0,0,0,0,0,0,0
23547,-0,0,0,0,0,0,0
23548,-0,0,0,0,0,0,0
23549,-0,0,0,0,0,0,0
23550,-0,0,0,0,0,0,0
23551,-0,0,0,0,0,0,0
23552,-0,0,0,0,0,0,0
23553,-0,0,0,0,0,0,0
23554,-0,0,0,0,0,0,0
23555,-0,0,0,0,0,0,0
23556,-0,0,0,0,0,0,0
23557,-0,0,0,0,0,0,0
23558,-0,0,0,0,0,0,0
23559,-0,0,0,0,0,0,0
23560,-0,0,0,0,0,0,0
23561,-0,0,0,0,0,0,0
23562,-0,0,0,0,0,0,0
23563,-0,0,0,0,0,0,0
23564,-0,0,0,0,0,0,0
23565,-0,0,0,0,0,0,0
23566,-0,0,0,0,0,0,0
23567,-0,0,0,0,0,0,0
23568,-0,0,0,0,0,0,0
23569,-0,0,0,0,0,0,0
23570,-0,0,0,0,0,0,0
23571,-0,0,0,0,0,0,0
23572,-0,0,0,0,0,0,0
23573,-0,0,0,0,0,0,0
23574,-0,0,0,0,0,0,0
23575,-0,0,0,0,0,0,0
23576,-0,0,0,0,0,0,0
23577,-0,0,0,0,0,0,0
23578,-0,0,0,0,0,0,0
23579,-0,0,0,0,0,0,0
23580,-0,0,0,0,0,0,0
23581,-0,0,0,0,0,0,0
23582,-0,0,0,0,0,0,0
23583,-0,0,0,0,0,0,0
23584,-0,0,0,0,0,0,0
23585,-0,0,0,0,0,0,0
23586,-0,0,0,0,0,0,0
23587,-0,0,0,0,0,0,0
23588,-0,0,0,0,0,0,0
23589,-0,0,0,0,0,0,0
23590,-0,0,0,0,0,0,0
23591,-0,0,0,0,0,0,0
23592,-0,0,0,0,0,0,0
23593,-0,0,0,0,0,0,0
23594,-0,0,0,0,0,0,0
23595,-0,0,0,0,0,0,0
23596,-0,0,0,0,0,0,0
23597,-0,0,0,0,0,0,0
23598,-0,0,0,0,0,0,0
23599,-0,0,0,0,0,0,0
23600,-0,0,0,0,0,0,0
23601,-0,0,0,0,0,0,0
23602,-0,0,0,0,0,0,0
23603,-0,0,0,0,0,0,0
23604,-0,0,0,0,0,0,0
23605,-0,0,0,0,0,0,0
23606,-0,0,0,0,0,0,0
23607,-0,0,0,0,0,0,0
23608,-0,0,0,0,0,0,0
23609,-0,0,0,0,0,0,0
23610,-0,0,0,0,0,0,0
23611,-0,0,0,0,0,0,0
23612,-0,0,0,0,0,0,0
23613,-0,0,0,0,0,0,0
23614,-0,0,0,0,0,0,0
23615,-0,0,0,0,0,0,0
23616,-0,0,0,0,0,0,0
23617,-0,0,0,0,0,0,0
23618,-0,0,0,0,0,0,0
23619,-0,0,0,0,0,0,0
23620,-0,0,0,0,0,0,0
23621,-0,0,0,0,0,0,0
23622,-0,0,0,0,0,0,0
23623,-0,0,0,0,0,0,0
23624,-0,0,0,0,0,0,0
23625,-0,0,0,0,0,0,0
23626,-0,0,0,0,0,0,0
23627,-0,0,0,0,0,0,0
23628,-0,0,0,0,0,0,0
23629,-0,0,0,0,0,0,0
23630,-0,0,0,0,0,0,0
23631,-0,0,0,0,0,0,0
23632,-0,0,0,0,0,0,0
23633,-0,0,0,0,0,0,0
23634,-0,0,0,0,0,0,0
23635,-0,0,0,0,0,0,0
23636,-0,0,0,0,0,0,0
23637,-0,0,0,0,0,0,0
23638,-0,0,0,0,0,0,0
23639,-0,0,0,0,0,0,0
23640,-0,0,0,0,0,0,0
23641,-0,0,0,0,0,0,0
23642,-0,0,0,0,0,0,0
23643,-0,0,0,0,0,0,0
23644,-0,0,0,0,0,0,0
23645,-0,0,0,0,0,0,0
23646,-0,0,0,0,0,0,0
23647,-0,0,0,0,0,0,0
23648,-0,0,0,0,0,0,0
23649,-0,0,0,0,0,0,0
23650,-0,0,0,0,0,0,0
23651,-0,0,0,0,0,0,0
23652,-0,0,0,0,0,0,0
23653,-0,0,0,0,0,0,0
23654,-0,0,0,0,0,0,0
23655,-0,0,0,0,0,0,0
23656,-0,0,0,0,0,0,0
23657,-0,0,0,0,0,0,0
23658,-0,0,0,0,0,0,0
23659,-0,0,0,0,0,0,0
23660,-0,0,0,0,0,0,0
23661,-0,0,0,0,0,0,0
23662,-0,0,0,0,0,0,0
23663,-0,0,0,0,0,0,0
23664,-0,0,0,0,0,0,0
23665,-0,0,0,0,0,0,0
23666,-0,0,0,0,0,0,0
23667,-0,0,0,0,0,0,0
23668,-0,0,0,0,0,0,0
23669,-0,0,0,0,0,0,0
23670,-0,0,0,0,0,0,0
23671,-0,0,0,0,0,0,0
23672,-0,0,0,0,0,0,0
23673,-0,0,0,0,0,0,0
23674,-0,0,0,0,0,0,0
23675,-0,0,0,0,0,0,0
23676,-0,0,0,0,0,0,0
23677,-0,0,0,0,0,0,0
23678,-0,0,0,0,0,0,0
23679,-0,0,0,0,0,0,0
23680,-0,0,0,0,0,0,0
23681,-0,0,0,0,0,0,0
23682,-0,0,0,0,0,0,0
23683,-0,0,0,0,0,0,0
23684,-0,0,0,0,0,0,0
23685,-0,0,0,0,0,0,0
23686,-0,0,0,0,0,0,0
23687,-0,0,0,0,0,0,0
23688,-0,0,0,0,0,0,0
23689,-0,0,0,0,0,0,0
23690,-0,0,0,0,0,0,0
23691,-0,0,0,0,0,0,0
23692,-0,0,0,0,0,0,0
23693,-0,0,0,0,0,0,0
23694,-0,0,0,0,0,0,0
23695,-0,0,0,0,0,0,0
23696,-0,0,0,0,0,0,0
23697,-0,0,0,0,0,0,0
23698,-0,0,0,0,0,0,0
23699,-0,0,0,0,0,0,0
23700,-0,0,0,0,0,0,0
23701,-0,0,0,0,0,0,0
23702,-0,0,0,0,0,0,0
23703,-0,0,0,0,0,0,0
23704,-0,0,0,0,0,0,0
23705,-0,0,0,0,0,0,0
23706,-0,0,0,0,0,0,0
23707,-0,0,0,0,0,0,0
23708,-0,0,0,0,0,0,0
23709,-0,0,0,0,0,0,0
23710,-0,0,0,0,0,0,0
23711,-0,0,0,0,0,0,0
23712,-0,0,0,0,0,0,0
23713,-0,0,0,0,0,0,0
23714,-0,0,0,0,0,0,0
23715,-0,0,0,0,0,0,0
23716,-0,0,0,0,0,0,0
23717,-0,0,0,0,0,0,0
23718,-0,0,0,0,0,0,0
23719,-0,0,0,0,0,0,0
23720,-0,0,0,0,0,0,0
23721,-0,0,0,0,0,0,0
23722,-0,0,0,0,0,0,0
23723,-0,0,0,0,0,0,0
23724,-0,0,0,0,0,0,0
23725,-0,0,0,0,0,0,0
23726,-0,0,0,0,0,0,0
23727,-0,0,0,0,0,0,0
23728,-0,0,0,0,0,0,0
23729,-0,0,0,0,0,0,0
23730,-0,0,0,0,0,0,0
23731,-0,0,0,0,0,0,0
23732,-0,0,0,0,0,0,0
23733,-0,0,0,0,0,0,0
23734,-0,0,0,0,0,0,0
23735,-0,0,0,0,0,0,0
23736,-0,0,0,0,0,0,0
23737,-0,0,0,0,0,0,0
23738,-0,0,0,0,0,0,0
23739,-0,0,0,0,0,0,0
23740,-0,0,0,0,0,0,0
23741,-0,0,0,0,0,0,0
23742,-0,0,0,0,0,0,0
23743,-0,0,0,0,0,0,0
23744,-0,0,0,0,0,0,0
23745,-0,0,0,0,0,0,0
23746,-0,0,0,0,0,0,0
23747,-0,0,0,0,0,0,0
23748,-0,0,0,0,0,0,0
23749,-0,0,0,0,0,0,0
23750,-0,0,0,0,0,0,0
23751,-0,0,0,0,0,0,0
23752,-0,0,0,0,0,0,0
23753,-0,0,0,0,0,0,0
23754,-0,0,0,0,0,0,0
23755,-0,0,0,0,0,0,0
23756,-0,0,0,0,0,0,0
23757,-0,0,0,0,0,0,0
23758,-0,0,0,0,0,0,0
23759,-0,0,0,0,0,0,0
23760,-0,0,0,0,0,0,0
23761,-0,0,0,0,0,0,0
23762,-0,0,0,0,0,0,0
23763,-0,0,0,0,0,0,0
23764,-0,0,0,0,0,0,0
23765,-0,0,0,0,0,0,0
23766,-0,0,0,0,0,0,0
23767,-0,0,0,0,0,0,0
23768,-0,0,0,0,0,0,0
23769,-0,0,0,0,0,0,0
23770,-0,0,0,0,0,0,0
23771,-0,0,0,0,0,0,0
23772,-0,0,0,0,0,0,0
23773,-0,0,0,0,0,0,0
23774,-0,0,0,0,0,0,0
23775,-0,0,0,0,0,0,0
23776,-0,0,0,0,0,0,0
23777,-0,0,0,0,0,0,0
23778,-0,0,0,0,0,0,0
23779,-0,0,0,0,0,0,0
23780,-0,0,0,0,0,0,0
23781,-0,0,0,0,0,0,0
23782,-0,0,0,0,0,0,0
23783,-0,0,0,0,0,0,0
23784,-0,0,0,0,0,0,0
23785,-0,0,0,0,0,0,0
23786,-0,0,0,0,0,0,0
23787,-0,0,0,0,0,0,0
23788,-0,0,0,0,0,0,0
23789,-0,0,0,0,0,0,0
23790,-0,0,0,0,0,0,0
23791,-0,0,0,0,0,0,0
23792,-0,0,0,0,0,0,0
23793,-0,0,0,0,0,0,0
23794,-0,0,0,0,0,0,0
23795,-0,0,0,0,0,0,0
23796,-0,0,0,0,0,0,0
23797,-0,0,0,0,0,0,0
23798,-0,0,0,0,0,0,0
23799,-0,0,0,0,0,0,0
23800,-0,0,0,0,0,0,0
23801,-0,0,0,0,0,0,0
23802,-0,0,0,0,0,0,0
23803,-0,0,0,0,0,0,0
23804,-0,0,0,0,0,0,0
23805,-0,0,0,0,0,0,0
23806,-0,0,0,0,0,0,0
23807,-0,0,0,0,0,0,0
23808,-0,0,0,0,0,0,0
23809,-0,0,0,0,0,0,0
23810,-0,0,0,0,0,0,0
23811,-0,0,0,0,0,0,0
23812,-0,0,0,0,0,0,0
23813,-0,0,0,0,0,0,0
23814,-0,0,0,0,0,0,0
23815,-0,0,0,0,0,0,0
23816,-0,0,0,0,0,0,0
23817,-0,0,0,0,0,0,0
23818,-0,0,0,0,0,0,0
23819,-0,0,0,0,0,0,0
23820,-0,0,0,0,0,0,0
23821,-0,0,0,0,0,0,0
23822,-0,0,0,0,0,0,0
23823,-0,0,0,0,0,0,0
23824,-0,0,0,0,0,0,0
23825,-0,0,0,0,0,0,0
23826,-0,0,0,0,0,0,0
23827,-0,0,0,0,0,0,0
23828,-0,0,0,0,0,0,0
23829,-0,0,0,0,0,0,0
23830,-0,0,0,0,0,0,0
23831,-0,0,0,0,0,0,0
23832,-0,0,0,0,0,0,0
23833,-0,0,0,0,0,0,0
23834,-0,0,0,0,0,0,0
23835,-0,0,0,0,0,0,0
23836,-0,0,0,0,0,0,0
23837,-0,0,0,0,0,0,0
23838,-0,0,0,0,0,0,0
23839,-0,0,0,0,0,0,0
23840,-0,0,0,0,0,0,0
23841,-0,0,0,0,0,0,0
23842,-0,0,0,0,0,0,0
23843,-0,0,0,0,0,0,0
23844,-0,0,0,0,0,0,0
23845,-0,0,0,0,0,0,0
23846,-0,0,0,0,0,0,0
23847,-0,0,0,0,0,0,0
23848,-0,0,0,0,0,0,0
23849,-0,0,0,0,0,0,0
23850,-0,0,0,0,0,0,0
23851,-0,0,0,0,0,0,0
23852,-0,0,0,0,0,0,0
23853,-0,0,0,0,0,0,0
23854,-0,0,0,0,0,0,0
23855,-0,0,0,0,0,0,0
23856,-0,0,0,0,0,0,0
23857,-0,0,0,0,0,0,0
23858,-0,0,0,0,0,0,0
23859,-0,0,0,0,0,0,0
23860,-0,0,0,0,0,0,0
23861,-0,0,0,0,0,0,0
23862,-0,0,0,0,0,0,0
23863,-0,0,0,0,0,0,0
23864,-0,0,0,0,0,0,0
23865,-0,0,0,0,0,0,0
23866,-0,0,0,0,0,0,0
23867,-0,0,0,0,0,0,0
23868,-0,0,0,0,0,0,0
23869,-0,0,0,0,0,0,0
23870,-0,0,0,0,0,0,0
23871,-0,0,0,0,0,0,0
23872,-0,0,0,0,0,0,0
23873,-0,0,0,0,0,0,0
23874,-0,0,0,0,0,0,0
23875,-0,0,0,0,0,0,0
23876,-0,0,0,0,0,0,0
23877,-0,0,0,0,0,0,0
23878,-0,0,0,0,0,0,0
23879,-0,0,0,0,0,0,0
23880,-0,0,0,0,0,0,0
23881,-0,0,0,0,0,0,0
23882,-0,0,0,0,0,0,0
23883,-0,0,0,0,0,0,0
23884,-0,0,0,0,0,0,0
23885,-0,0,0,0,0,0,0
23886,-0,0,0,0,0,0,0
23887,-0,0,0,0,0,0,0
23888,-0,0,0,0,0,0,0
23889,-0,0,0,0,0,0,0
23890,-0,0,0,0,0,0,0
23891,-0,0,0,0,0,0,0
23892,-0,0,0,0,0,0,0
23893,-0,0,0,0,0,0,0
23894,-0,0,0,0,0,0,0
23895,-0,0,0,0,0,0,0
23896,-0,0,0,0,0,0,0
23897,-0,0,0,0,0,0,0
23898,-0,0,0,0,0,0,0
23899,-0,0,0,0,0,0,0
23900,-0,0,0,0,0,0,0
23901,-0,0,0,0,0,0,0
23902,-0,0,0,0,0,0,0
23903,-0,0,0,0,0,0,0
23904,-0,0,0,0,0,0,0
23905,-0,0,0,0,0,0,0
23906,-0,0,0,0,0,0,0
23907,-0,0,0,0,0,0,0
23908,-0,0,0,0,0,0,0
23909,-0,0,0,0,0,0,0
23910,-0,0,0,0,0,0,0
23911,-0,0,0,0,0,0,0
23912,-0,0,0,0,0,0,0
23913,-0,0,0,0,0,0,0
23914,-0,0,0,0,0,0,0
23915,-0,0,0,0,0,0,0
23916,-0,0,0,0,0,0,0
23917,-0,0,0,0,0,0,0
23918,-0,0,0,0,0,0,0
23919,-0,0,0,0,0,0,0
23920,-0,0,0,0,0,0,0
23921,-0,0,0,0,0,0,0
23922,-0,0,0,0,0,0,0
23923,-0,0,0,0,0,0,0
23924,-0,0,0,0,0,0,0
23925,-0,0,0,0,0,0,0
23926,-0,0,0,0,0,0,0
23927,-0,0,0,0,0,0,0
23928,-0,0,0,0,0,0,0
23929,-0,0,0,0,0,0,0
23930,-0,0,0,0,0,0,0
23931,-0,0,0,0,0,0,0
23932,-0,0,0,0,0,0,0
23933,-0,0,0,0,0,0,0
23934,-0,0,0,0,0,0,0
23935,-0,0,0,0,0,0,0
23936,-0,0,0,0,0,0,0
23937,-0,0,0,0,0,0,0
23938,-0,0,0,0,0,0,0
23939,-0,0,0,0,0,0,0
23940,-0,0,0,0,0,0,0
23941,-0,0,0,0,0,0,0
23942,-0,0,0,0,0,0,0
23943,-0,0,0,0,0,0,0
23944,-0,0,0,0,0,0,0
23945,-0,0,0,0,0,0,0
23946,-0,0,0,0,0,0,0
23947,-0,0,0,0,0,0,0
23948,-0,0,0,0,0,0,0
23949,-0,0,0,0,0,0,0
23950,-0,0,0,0,0,0,0
23951,-0,0,0,0,0,0,0
23952,-0,0,0,0,0,0,0
23953,-0,0,0,0,0,0,0
23954,-0,0,0,0,0,0,0
23955,-0,0,0,0,0,0,0
23956,-0,0,0,0,0,0,0
23957,-0,0,0,0,0,0,0
23958,-0,0,0,0,0,0,0
23959,-0,0,0,0,0,0,0
23960,-0,0,0,0,0,0,0
23961,-0,0,0,0,0,0,0
23962,-0,0,0,0,0,0,0
23963,-0,0,0,0,0,0,0
23964,-0,0,0,0,0,0,0
23965,-0,0,0,0,0,0,0
23966,-0,0,0,0,0,0,0
23967,-0,0,0,0,0,0,0
23968,-0,0,0,0,0,0,0
23969,-0,0,0,0,0,0,0
23970,-0,0,0,0,0,0,0
23971,-0,0,0,0,0,0,0
23972,-0,0,0,0,0,0,0
23973,-0,0,0,0,0,0,0
23974,-0,0,0,0,0,0,0
23975,-0,0,0,0,0,0,0
23976,-0,0,0,0,0,0,0
23977,-0,0,0,0,0,0,0
23978,-0,0,0,0,0,0,0
23979,-0,0,0,0,0,0,0
23980,-0,0,0,0,0,0,0
23981,-0,0,0,0,0,0,0
23982,-0,0,0,0,0,0,0
23983,-0,0,0,0,0,0,0
23984,-0,0,0,0,0,0,0
23985,-0,0,0,0,0,0,0
23986,-0,0,0,0,0,0,0
23987,-0,0,0,0,0,0,0
23988,-0,0,0,0,0,0,0
23989,-0,0,0,0,0,0,0
23990,-0,0,0,0,0,0,0
23991,-0,0,0,0,0,0,0
23992,-0,0,0,0,0,0,0
23993,-0,0,0,0,0,0,0
23994,-0,0,0,0,0,0,0
23995,-0,0,0,0,0,0,0
23996,-0,0,0,0,0,0,0
23997,-0,0,0,0,0,0,0
23998,-0,0,0,0,0,0,0
23999,-0,0,0,0,0,0,0
24000,-0,0,0,0,0,0,0
24001,-0,0,0,0,0,0,0
24002,-0,0,0,0,0,0,0
24003,-0,0,0,0,0,0,0
24004,-0,0,0,0,0,0,0
24005,-0,0,0,0,0,0,0
24006,-0,0,0,0,0,0,0
24007,-0,0,0,0,0,0,0
24008,-0,0,0,0,0,0,0
24009,-0,0,0,0,0,0,0
24010,-0,0,0,0,0,0,0
24011,-0,0,0,0,0,0,0
24012,-0,0,0,0,0,0,0
24013,-0,0,0,0,0,0,0
24014,-0,0,0,0,0,0,0
24015,-0,0,0,0,0,0,0
24016,-0,0,0,0,0,0,0
24017,-0,0,0,0,0,0,0
24018,-0,0,0,0,0,0,0
24019,-0,0,0,0,0,0,0
24020,-0,0,0,0,0,0,0
24021,-0,0,0,0,0,0,0
24022,-0,0,0,0,0,0,0
24023,-0,0,0,0,0,0,0
24024,-0,0,0,0,0,0,0
24025,-0,0,0,0,0,0,0
24026,-0,0,0,0,0,0,0
24027,-0,0,0,0,0,0,0
24028,-0,0,0,0,0,0,0
24029,-0,0,0,0,0,0,0
24030,-0,0,0,0,0,0,0
24031,-0,0,0,0,0,0,0
24032,-0,0,0,0,0,0,0
24033,-0,0,0,0,0,0,0
24034,-0,0,0,0,0,0,0
24035,-0,0,0,0,0,0,0
24036,-0,0,0,0,0,0,0
24037,-0,0,0,0,0,0,0
24038,-0,0,0,0,0,0,0
24039,-0,0,0,0,0,0,0
24040,-0,0,0,0,0,0,0
24041,-0,0,0,0,0,0,0
24042,-0,0,0,0,0,0,0
24043,-0,0,0,0,0,0,0
24044,-0,0,0,0,0,0,0
24045,-0,0,0,0,0,0,0
24046,-0,0,0,0,0,0,0
24047,-0,0,0,0,0,0,0
24048,-0,0,0,0,0,0,0
24049,-0,0,0,0,0,0,0
24050,-0,0,0,0,0,0,0
24051,-0,0,0,0,0,0,0
24052,-0,0,0,0,0,0,0
24053,-0,0,0,0,0,0,0
24054,-0,0,0,0,0,0,0
24055,-0,0,0,0,0,0,0
24056,-0,0,0,0,0,0,0
24057,-0,0,0,0,0,0,0
24058,-0,0,0,0,0,0,0
24059,-0,0,0,0,0,0,0
24060,-0,0,0,0,0,0,0
24061,-0,0,0,0,0,0,0
24062,-0,0,0,0,0,0,0
24063,-0,0,0,0,0,0,0
24064,-0,0,0,0,0,0,0
24065,-0,0,0,0,0,0,0
24066,-0,0,0,0,0,0,0
24067,-0,0,0,0,0,0,0
24068,-0,0,0,0,0,0,0
24069,-0,0,0,0,0,0,0
24070,-0,0,0,0,0,0,0
24071,-0,0,0,0,0,0,0
24072,-0,0,0,0,0,0,0
24073,-0,0,0,0,0,0,0
24074,-0,0,0,0,0,0,0
24075,-0,0,0,0,0,0,0
24076,-0,0,0,0,0,0,0
24077,-0,0,0,0,0,0,0
24078,-0,0,0,0,0,0,0
24079,-0,0,0,0,0,0,0
24080,-0,0,0,0,0,0,0
24081,-0,0,0,0,0,0,0
24082,-0,0,0,0,0,0,0
24083,-0,0,0,0,0,0,0
24084,-0,0,0,0,0,0,0
24085,-0,0,0,0,0,0,0
24086,-0,0,0,0,0,0,0
24087,-0,0,0,0,0,0,0
24088,-0,0,0,0,0,0,0
24089,-0,0,0,0,0,0,0
24090,-0,0,0,0,0,0,0
24091,-0,0,0,0,0,0,0
24092,-0,0,0,0,0,0,0
24093,-0,0,0,0,0,0,0
24094,-0,0,0,0,0,0,0
24095,-0,0,0,0,0,0,0
24096,-0,0,0,0,0,0,0
24097,-0,0,0,0,0,0,0
24098,-0,0,0,0,0,0,0
24099,-0,0,0,0,0,0,0
24100,-0,0,0,0,0,0,0
24101,-0,0,0,0,0,0,0
24102,-0,0,0,0,0,0,0
24103,-0,0,0,0,0,0,0
24104,-0,0,0,0,0,0,0
24105,-0,0,0,0,0,0,0
24106,-0,0,0,0,0,0,0
24107,-0,0,0,0,0,0,0
24108,-0,0,0,0,0,0,0
24109,-0,0,0,0,0,0,0
24110,-0,0,0,0,0,0,0
24111,-0,0,0,0,0,0,0
24112,-0,0,0,0,0,0,0
24113,-0,0,0,0,0,0,0
24114,-0,0,0,0,0,0,0
24115,-0,0,0,0,0,0,0
24116,-0,0,0,0,0,0,0
24117,-0,0,0,0,0,0,0
24118,-0,0,0,0,0,0,0
24119,-0,0,0,0,0,0,0
24120,-0,0,0,0,0,0,0
24121,-0,0,0,0,0,0,0
24122,-0,0,0,0,0,0,0
24123,-0,0,0,0,0,0,0
24124,-0,0,0,0,0,0,0
24125,-0,0,0,0,0,0,0
24126,-0,0,0,0,0,0,0
24127,-0,0,0,0,0,0,0
24128,-0,0,0,0,0,0,0
24129,-0,0,0,0,0,0,0
24130,-0,0,0,0,0,0,0
24131,-0,0,0,0,0,0,0
24132,-0,0,0,0,0,0,0
24133,-0,0,0,0,0,0,0
24134,-0,0,0,0,0,0,0
24135,-0,0,0,0,0,0,0
24136,-0,0,0,0,0,0,0
24137,-0,0,0,0,0,0,0
24138,-0,0,0,0,0,0,0
24139,-0,0,0,0,0,0,0
24140,-0,0,0,0,0,0,0
24141,-0,0,0,0,0,0,0
24142,-0,0,0,0,0,0,0
24143,-0,0,0,0,0,0,0
24144,-0,0,0,0,0,0,0
24145,-0,0,0,0,0,0,0
24146,-0,0,0,0,0,0,0
24147,-0,0,0,0,0,0,0
24148,-0,0,0,0,0,0,0
24149,-0,0,0,0,0,0,0
24150,-0,0,0,0,0,0,0
24151,-0,0,0,0,0,0,0
24152,-0,0,0,0,0,0,0
24153,-0,0,0,0,0,0,0
24154,-0,0,0,0,0,0,0
24155,-0,0,0,0,0,0,0
24156,-0,0,0,0,0,0,0
24157,-0,0,0,0,0,0,0
24158,-0,0,0,0,0,0,0
24159,-0,0,0,0,0,0,0
24160,-0,0,0,0,0,0,0
24161,-0,0,0,0,0,0,0
24162,-0,0,0,0,0,0,0
24163,-0,0,0,0,0,0,0
24164,-0,0,0,0,0,0,0
24165,-0,0,0,0,0,0,0
24166,-0,0,0,0,0,0,0
24167,-0,0,0,0,0,0,0
24168,-0,0,0,0,0,0,0
24169,-0,0,0,0,0,0,0
24170,-0,0,0,0,0,0,0
24171,-0,0,0,0,0,0,0
24172,-0,0,0,0,0,0,0
24173,-0,0,0,0,0,0,0
24174,-0,0,0,0,0,0,0
24175,-0,0,0,0,0,0,0
24176,-0,0,0,0,0,0,0
24177,-0,0,0,0,0,0,0
24178,-0,0,0,0,0,0,0
24179,-0,0,0,0,0,0,0
24180,-0,0,0,0,0,0,0
24181,-0,0,0,0,0,0,0
24182,-0,0,0,0,0,0,0
24183,-0,0,0,0,0,0,0
24184,-0,0,0,0,0,0,0
24185,-0,0,0,0,0,0,0
24186,-0,0,0,0,0,0,0
24187,-0,0,0,0,0,0,0
24188,-0,0,0,0,0,0,0
24189,-0,0,0,0,0,0,0
24190,-0,0,0,0,0,0,0
24191,-0,0,0,0,0,0,0
24192,-0,0,0,0,0,0,0
24193,-0,0,0,0,0,0,0
24194,-0,0,0,0,0,0,0
24195,-0,0,0,0,0,0,0
24196,-0,0,0,0,0,0,0
24197,-0,0,0,0,0,0,0
24198,-0,0,0,0,0,0,0
24199,-0,0,0,0,0,0,0
24200,-0,0,0,0,0,0,0
24201,-0,0,0,0,0,0,0
24202,-0,0,0,0,0,0,0
24203,-0,0,0,0,0,0,0
24204,-0,0,0,0,0,0,0
24205,-0,0,0,0,0,0,0
24206,-0,0,0,0,0,0,0
24207,-0,0,0,0,0,0,0
24208,-0,0,0,0,0,0,0
24209,-0,0,0,0,0,0,0
24210,-0,0,0,0,0,0,0
24211,-0,0,0,0,0,0,0
24212,-0,0,0,0,0,0,0
24213,-0,0,0,0,0,0,0
24214,-0,0,0,0,0,0,0
24215,-0,0,0,0,0,0,0
24216,-0,0,0,0,0,0,0
24217,-0,0,0,0,0,0,0
24218,-0,0,0,0,0,0,0
24219,-0,0,0,0,0,0,0
24220,-0,0,0,0,0,0,0
24221,-0,0,0,0,0,0,0
24222,-0,0,0,0,0,0,0
24223,-0,0,0,0,0,0,0
24224,-0,0,0,0,0,0,0
24225,-0,0,0,0,0,0,0
24226,-0,0,0,0,0,0,0
24227,-0,0,0,0,0,0,0
24228,-0,0,0,0,0,0,0
24229,-0,0,0,0,0,0,0
24230,-0,0,0,0,0,0,0
24231,-0,0,0,0,0,0,0
24232,-0,0,0,0,0,0,0
24233,-0,0,0,0,0,0,0
24234,-0,0,0,0,0,0,0
24235,-0,0,0,0,0,0,0
24236,-0,0,0,0,0,0,0
24237,-0,0,0,0,0,0,0
24238,-0,0,0,0,0,0,0
24239,-0,0,0,0,0,0,0
24240,-0,0,0,0,0,0,0
24241,-0,0,0,0,0,0,0
24242,-0,0,0,0,0,0,0
24243,-0,0,0,0,0,0,0
24244,-0,0,0,0,0,0,0
24245,-0,0,0,0,0,0,0
24246,-0,0,0,0,0,0,0
24247,-0,0,0,0,0,0,0
24248,-0,0,0,0,0,0,0
24249,-0,0,0,0,0,0,0
24250,-0,0,0,0,0,0,0
24251,-0,0,0,0,0,0,0
24252,-0,0,0,0,0,0,0
24253,-0,0,0,0,0,0,0
24254,-0,0,0,0,0,0,0
24255,-0,0,0,0,0,0,0
24256,-0,0,0,0,0,0,0
24257,-0,0,0,0,0,0,0
24258,-0,0,0,0,0,0,0
24259,-0,0,0,0,0,0,0
24260,-0,0,0,0,0,0,0
24261,-0,0,0,0,0,0,0
24262,-0,0,0,0,0,0,0
24263,-0,0,0,0,0,0,0
24264,-0,0,0,0,0,0,0
24265,-0,0,0,0,0,0,0
24266,-0,0,0,0,0,0,0
24267,-0,0,0,0,0,0,0
24268,-0,0,0,0,0,0,0
24269,-0,0,0,0,0,0,0
24270,-0,0,0,0,0,0,0
24271,-0,0,0,0,0,0,0
24272,-0,0,0,0,0,0,0
24273,-0,0,0,0,0,0,0
24274,-0,0,0,0,0,0,0
24275,-0,0,0,0,0,0,0
24276,-0,0,0,0,0,0,0
24277,-0,0,0,0,0,0,0
24278,-0,0,0,0,0,0,0
24279,-0,0,0,0,0,0,0
24280,-0,0,0,0,0,0,0
24281,-0,0,0,0,0,0,0
24282,-0,0,0,0,0,0,0
24283,-0,0,0,0,0,0,0
24284,-0,0,0,0,0,0,0
24285,-0,0,0,0,0,0,0
24286,-0,0,0,0,0,0,0
24287,-0,0,0,0,0,0,0
24288,-0,0,0,0,0,0,0
24289,-0,0,0,0,0,0,0
24290,-0,0,0,0,0,0,0
24291,-0,0,0,0,0,0,0
24292,-0,0,0,0,0,0,0
24293,-0,0,0,0,0,0,0
24294,-0,0,0,0,0,0,0
24295,-0,0,0,0,0,0,0
24296,-0,0,0,0,0,0,0
24297,-0,0,0,0,0,0,0
24298,-0,0,0,0,0,0,0
24299,-0,0,0,0,0,0,0
24300,-0,0,0,0,0,0,0
24301,-0,0,0,0,0,0,0
24302,-0,0,0,0,0,0,0
24303,-0,0,0,0,0,0,0
24304,-0,0,0,0,0,0,0
24305,-0,0,0,0,0,0,0
24306,-0,0,0,0,0,0,0
24307,-0,0,0,0,0,0,0
24308,-0,0,0,0,0,0,0
24309,-0,0,0,0,0,0,0
24310,-0,0,0,0,0,0,0
24311,-0,0,0,0,0,0,0
24312,-0,0,0,0,0,0,0
24313,-0,0,0,0,0,0,0
24314,-0,0,0,0,0,0,0
24315,-0,0,0,0,0,0,0
